dag21.txt 3_2x4.txt True 0.37037037037037035 0.9 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 3_2x4.txt True 0.37037037037037035 0.95 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 3_2x4.txt True 0.37037037037037035 0.95 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 3_2x4.txt True 0.37037037037037035 1 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 3_2x4.txt True 0.37037037037037035 1 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.02962962962962963 0.04 2878122.6666666665 [2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.02962962962962963 0.04 2878122.6666666665 [2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.02962962962962963 0.06 2878122.6666666665 [2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.02962962962962963 0.06 2878122.6666666665 [2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.02962962962962963 0.08 2878122.6666666665 [2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.02962962962962963 0.08 2878122.6666666665 [2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.02962962962962963 0.1 2878122.6666666665 [2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.02962962962962963 0.1 2878122.6666666665 [2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.1111111111111111 0.12 1764010.6666666667 [2, 2, 2, 0, 2, 2, 1, 1, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1] 
dag21.txt 5_4_3_2x2.txt True 0.1111111111111111 0.12 1764010.6666666667 [2, 2, 2, 0, 2, 2, 1, 1, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1] 
dag21.txt 5_4_3_2x2.txt True 0.1111111111111111 0.14 1764010.6666666667 [2, 2, 2, 0, 2, 2, 1, 1, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1] 
dag21.txt 5_4_3_2x2.txt True 0.1111111111111111 0.14 1764010.6666666667 [2, 2, 2, 0, 2, 2, 1, 1, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1] 
dag21.txt 5_4_3_2x2.txt True 0.14814814814814814 0.16 2408448.0 [3, 3, 3, 1, 0, 2, 3, 0, 3, 1, 3, 3, 0, 0, 0, 3, 3, 3, 0, 3, 3, 0, 3, 3, 1, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 2, 2, 0, 0, 3, 0, 3, 0, 3, 3, 3, 3, 0, 3, 0, 0, 0, 0] 
dag21.txt 5_4_3_2x2.txt True 0.14814814814814814 0.16 2408448.0 [3, 3, 3, 1, 0, 2, 3, 0, 3, 1, 3, 3, 0, 0, 0, 3, 3, 3, 0, 3, 3, 0, 3, 3, 1, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 2, 2, 0, 0, 3, 0, 3, 0, 3, 3, 3, 3, 0, 3, 0, 0, 0, 0] 
dag21.txt 5_4_3_2x2.txt True 0.14814814814814814 0.18 2408448.0 [3, 3, 3, 1, 0, 2, 3, 0, 3, 1, 3, 3, 0, 0, 0, 3, 3, 3, 0, 3, 3, 0, 3, 3, 1, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 2, 2, 0, 0, 3, 0, 3, 0, 3, 3, 3, 3, 0, 3, 0, 0, 0, 0] 
dag21.txt 5_4_3_2x2.txt True 0.14814814814814814 0.18 2408448.0 [3, 3, 3, 1, 0, 2, 3, 0, 3, 1, 3, 3, 0, 0, 0, 3, 3, 3, 0, 3, 3, 0, 3, 3, 1, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 2, 2, 0, 0, 3, 0, 3, 0, 3, 3, 3, 3, 0, 3, 0, 0, 0, 0] 
dag21.txt 5_4_3_2x2.txt True 0.18518518518518517 0.2 1114112.0 [4, 4, 4, 1, 4, 4, 0, 4, 4, 1, 3, 2, 2, 4, 2, 4, 3, 0, 4, 4, 4, 2, 4, 0, 1, 4, 4, 2, 2, 1, 3, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 1, 1, 2, 4, 4, 4, 2, 2, 2, 2, 2, 2, 4, 2, 3, 2, 2, 2, 2, 2, 3, 3, 2, 2, 4, 2, 3, 3, 4, 3, 4, 4, 4, 4, 2, 2, 4, 4, 2, 2, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.18518518518518517 0.2 1114112.0 [4, 4, 4, 1, 4, 4, 0, 4, 4, 1, 3, 2, 2, 4, 2, 4, 3, 0, 4, 4, 4, 2, 4, 0, 1, 4, 4, 2, 2, 1, 3, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 1, 1, 2, 4, 4, 4, 2, 2, 2, 2, 2, 2, 4, 2, 3, 2, 2, 2, 2, 2, 3, 3, 2, 2, 4, 2, 3, 3, 4, 3, 4, 4, 4, 4, 2, 2, 4, 4, 2, 2, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.23703703703703705 0.25 1015808.0 [5, 4, 4, 1, 3, 6, 2, 4, 5, 1, 5, 5, 6, 3, 0, 4, 5, 2, 3, 4, 5, 0, 6, 2, 1, 4, 4, 6, 5, 1, 5, 4, 4, 5, 4, 6, 6, 4, 4, 4, 4, 1, 1, 2, 6, 5, 6, 6, 6, 1, 1, 2, 6, 6, 6, 5, 6, 6, 6, 6, 6, 5, 5, 6, 6, 4, 6, 5, 5, 3, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 2, 6, 6, 6, 6, 6] 
dag21.txt 5_4_3_2x2.txt True 0.23703703703703705 0.25 1015808.0 [5, 4, 4, 1, 3, 6, 2, 4, 5, 1, 5, 5, 6, 3, 0, 4, 5, 2, 3, 4, 5, 0, 6, 2, 1, 4, 4, 6, 5, 1, 5, 4, 4, 5, 4, 6, 6, 4, 4, 4, 4, 1, 1, 2, 6, 5, 6, 6, 6, 1, 1, 2, 6, 6, 6, 5, 6, 6, 6, 6, 6, 5, 5, 6, 6, 4, 6, 5, 5, 3, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 2, 6, 6, 6, 6, 6] 
dag21.txt 5_4_3_2x2.txt True 0.2962962962962963 0.3 647168.0 [4, 7, 7, 0, 4, 5, 1, 0, 4, 0, 5, 1, 0, 3, 3, 6, 5, 1, 3, 7, 4, 3, 5, 1, 0, 0, 6, 5, 5, 0, 5, 7, 7, 4, 6, 5, 6, 6, 6, 6, 6, 0, 0, 1, 6, 7, 7, 0, 0, 3, 0, 1, 0, 7, 2, 4, 0, 2, 2, 3, 2, 4, 4, 2, 2, 4, 3, 4, 4, 3, 4, 6, 3, 5, 3, 2, 3, 6, 3, 2, 3, 6, 6, 7, 6, 1, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.32592592592592595 0.35 606208.0 [0, 3, 3, 4, 5, 1, 4, 3, 0, 4, 0, 7, 5, 5, 5, 3, 1, 7, 5, 3, 0, 5, 1, 4, 4, 3, 2, 1, 0, 4, 0, 3, 2, 0, 2, 1, 1, 3, 3, 3, 3, 4, 4, 7, 1, 2, 2, 5, 7, 4, 4, 6, 7, 2, 6, 0, 7, 4, 7, 5, 6, 0, 0, 4, 6, 0, 6, 0, 0, 5, 6, 3, 6, 1, 1, 6, 6, 1, 1, 1, 1, 3, 1, 2, 1, 7, 1, 7, 1, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.4 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.45 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.2962962962962963 0.3 647168.0 [4, 7, 7, 0, 4, 5, 1, 0, 4, 0, 5, 1, 0, 3, 3, 6, 5, 1, 3, 7, 4, 3, 5, 1, 0, 0, 6, 5, 5, 0, 5, 7, 7, 4, 6, 5, 6, 6, 6, 6, 6, 0, 0, 1, 6, 7, 7, 0, 0, 3, 0, 1, 0, 7, 2, 4, 0, 2, 2, 3, 2, 4, 4, 2, 2, 4, 3, 4, 4, 3, 4, 6, 3, 5, 3, 2, 3, 6, 3, 2, 3, 6, 6, 7, 6, 1, 2, 2, 2, 2, 2] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.5 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.55 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.6 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.65 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.7 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.75 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.8 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.85 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.32592592592592595 0.35 606208.0 [0, 3, 3, 4, 5, 1, 4, 3, 0, 4, 0, 7, 5, 5, 5, 3, 1, 7, 5, 3, 0, 5, 1, 4, 4, 3, 2, 1, 0, 4, 0, 3, 2, 0, 2, 1, 1, 3, 3, 3, 3, 4, 4, 7, 1, 2, 2, 5, 7, 4, 4, 6, 7, 2, 6, 0, 7, 4, 7, 5, 6, 0, 0, 4, 6, 0, 6, 0, 0, 5, 6, 3, 6, 1, 1, 6, 6, 1, 1, 1, 1, 3, 1, 2, 1, 7, 1, 7, 1, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.9 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.4 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.95 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 0.45 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt True 0.37037037037037035 1 606208.0 [5, 6, 6, 3, 1, 0, 2, 0, 1, 2, 7, 0, 0, 3, 3, 0, 5, 2, 3, 6, 5, 3, 0, 2, 2, 1, 1, 0, 0, 3, 7, 6, 7, 1, 1, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 5, 0, 0, 0, 3, 3, 2, 3, 4, 4, 5, 3, 2, 4, 7, 4, 5, 5, 4, 4, 7, 7, 7, 5, 6, 4, 6, 4, 6, 6, 4, 7, 0, 7, 4, 7, 0, 0, 4, 4, 7, 4, 4, 7, 7, 7] 
